file,image type,face id,dominant 1,percent 1,dominant 2,percent 2,skin tone,tone label,accuracy(0-100)
ISIC_0195078.jpg,bw,NA,#F2C4C7,0.62,#E5B3B7,0.38,#F3E7DB,BB,82.91
ISIC_0195699.jpg,bw,NA,#FDDAE1,0.70,#F3CBCC,0.30,#F3E7DB,BB,86.4
ISIC_0195972.jpg,color,NA,#E1BF8D,0.54,#C9915A,0.46,#D7BD96,CE,91.91
ISIC_0196273.jpg,bw,NA,#EFBBB2,0.65,#E1A898,0.35,#D7BD96,BE,83.51
ISIC_0196399.jpg,bw,NA,#D49676,0.56,#BB7450,0.44,#A07E56,BF,87.5
ISIC_0196403.jpg,bw,NA,#C0AB9F,0.95,#AE8A73,0.05,#D7BD96,BE,88.97
ISIC_0196502.jpg,bw,NA,#E9B6A7,0.73,#C99585,0.27,#D7BD96,BE,84.78
ISIC_0196559.jpg,bw,NA,#F1C2C5,0.69,#DBA6A2,0.31,#F3E7DB,BB,82.47
ISIC_0196694.jpg,bw,NA,#BB887D,0.55,#B17E72,0.45,#A07E56,BF,85.6
ISIC_0196945.jpg,bw,NA,#F0BBBC,0.60,#DFA1A6,0.40,#F3E7DB,BB,80.17
ISIC_0197584.jpg,color,NA,#ECB99F,0.77,#C38764,0.23,#D7BD96,CE,87.66
ISIC_0197636.jpg,bw,NA,#FBD8E8,0.73,#F3CACD,0.27,#F6EDE4,BA,84.51
ISIC_0197873.jpg,bw,NA,#F0C1B5,0.59,#DFAC9E,0.41,#D7BD96,BE,85.04
ISIC_0198331.jpg,bw,NA,#FACDC9,0.69,#EBBCB7,0.31,#F3E7DB,BB,85.86
ISIC_0198375.jpg,bw,NA,#FAD5E3,0.69,#ECC6CE,0.31,#F6EDE4,BA,84.15
ISIC_0198392.jpg,color,NA,#BF9D74,0.61,#914B2D,0.39,#A07E56,CF,86.25
ISIC_0198861.jpg,color,NA,#DEA58E,0.60,#BF7F5B,0.40,#A07E56,CF,85.35
ISIC_0199116.jpg,bw,NA,#F8E3D7,0.58,#DEC2B6,0.42,#F3E7DB,BB,93.32
ISIC_0199261.jpg,bw,NA,#F6BDBF,0.61,#E8AAA7,0.39,#F3E7DB,BB,80.96
ISIC_0199455.jpg,color,NA,#C27B77,0.87,#AF594F,0.13,#A07E56,CF,81.05
ISIC_0199494.jpg,color,NA,#CCA081,0.73,#BE805E,0.27,#A07E56,CF,87.96
ISIC_0199538.jpg,bw,NA,#BA8E83,0.59,#9C746B,0.41,#A07E56,BF,85.99
ISIC_0199719.jpg,color,NA,#CF8A84,0.61,#C37165,0.39,#A07E56,CF,81.09
ISIC_0200153.jpg,bw,NA,#F8D2C4,0.66,#E7BDAE,0.34,#F3E7DB,BB,88.59
ISIC_0200174.jpg,bw,NA,#F8CCC0,0.61,#EBBDB1,0.39,#F3E7DB,BB,86.59
ISIC_0200204.jpg,bw,NA,#F5C4C7,0.62,#EAB5B0,0.38,#F3E7DB,BB,82.97
ISIC_0200611.jpg,bw,NA,#A99093,0.68,#96817F,0.32,#A07E56,BF,82.14
ISIC_0200921.jpg,color,NA,#C87244,0.69,#742817,0.31,#825C43,CG,82.81
ISIC_0200999.jpg,bw,NA,#B4A3AB,0.57,#C3B9C4,0.43,#F3E7DB,BB,82.23
ISIC_0201351.jpg,color,NA,#996151,0.87,#874033,0.13,#825C43,CG,91.22
ISIC_0201689.jpg,bw,NA,#F8CDB6,0.63,#ECC0A8,0.37,#D7BD96,BE,89.3
ISIC_0201767.jpg,bw,NA,#FDDBE3,0.62,#F5D0D5,0.38,#F3E7DB,BB,85.99
ISIC_0202023.jpg,bw,NA,#E6BFD2,0.94,#96645B,0.06,#F3E7DB,BB,79.76
ISIC_0202120.jpg,bw,NA,#AF9AA7,0.60,#A48A93,0.40,#A07E56,BF,76.71
ISIC_0202167.jpg,bw,NA,#FDD6CF,0.68,#F2C9C1,0.32,#F3E7DB,BB,88.5
ISIC_0202259.jpg,bw,NA,#F7D4E2,0.52,#F0CAD7,0.48,#F6EDE4,BA,83.82
ISIC_0202576.jpg,bw,NA,#F7D0D6,0.66,#EDC4C9,0.34,#F3E7DB,BB,84.88
ISIC_0202680.jpg,bw,NA,#AB9CAA,0.61,#A0909B,0.39,#F3E7DB,BB,76.37
ISIC_0202808.jpg,bw,NA,#EAD1D0,0.74,#D3BAB8,0.26,#F3E7DB,BB,89.41
ISIC_0203016.jpg,bw,NA,#B77883,0.85,#88484F,0.15,#825C43,BG,78.55
ISIC_0203233.jpg,bw,NA,#EECDDA,0.58,#E1BBC7,0.42,#F3E7DB,BB,83.49
ISIC_0204275.jpg,bw,NA,#F8CBD8,0.69,#EABAC6,0.31,#F3E7DB,BB,81.88
ISIC_0204355.jpg,bw,NA,#F5C5C1,0.69,#E1ADA5,0.31,#F3E7DB,BB,83.87
ISIC_0204580.jpg,bw,NA,#EBC5C5,0.54,#CAA3A1,0.46,#F3E7DB,BB,83.52
ISIC_0204819.jpg,bw,NA,#BDACAF,0.71,#A58387,0.29,#F3E7DB,BB,80.23
ISIC_0205127.jpg,color,NA,#B9805C,0.80,#996442,0.20,#A07E56,CF,91.47
ISIC_0205748.jpg,bw,NA,#EFE9D8,0.53,#D8C9B1,0.47,#F7EAD0,BC,94.43
ISIC_0205926.jpg,bw,NA,#C7A995,0.59,#BB9677,0.41,#D7BD96,BE,89.69
ISIC_0206079.jpg,bw,1,#DFAFAE,0.92,#9F6854,0.08,#F3E7DB,BB,80.07
ISIC_0206325.jpg,bw,NA,#FEF8C4,0.90,#EDCD9B,0.10,#F7EAD0,BC,91.05
ISIC_0206442.jpg,color,NA,#B07372,0.63,#7E302E,0.37,#825C43,CG,82.86
ISIC_0206758.jpg,bw,NA,#E7C4CB,0.55,#D7B1B3,0.45,#F3E7DB,BB,84.03
ISIC_0207209.jpg,bw,NA,#EEB4B8,0.58,#E1A2A2,0.42,#F3E7DB,BB,79.19
ISIC_0207268.jpg,bw,NA,#ECC0CB,0.71,#D4A4A9,0.29,#F3E7DB,BB,81.13
ISIC_0207341.jpg,bw,NA,#F6CDCB,0.67,#E8BDB8,0.33,#F3E7DB,BB,85.9
ISIC_0207349.jpg,bw,NA,#D7B8A4,0.63,#C3A189,0.37,#D7BD96,BE,91.16
ISIC_0208378.jpg,color,NA,#B48869,0.90,#733D27,0.10,#A07E56,CF,91.36
ISIC_0208967.jpg,color,NA,#CA8A89,0.69,#A34543,0.31,#825C43,CG,78.59
ISIC_0209871.jpg,color,NA,#C98481,0.93,#AA4F46,0.07,#A07E56,CF,80.06
ISIC_0210282.jpg,bw,NA,#E4D4CC,1.00,#706461,0.00,#F3E7DB,BB,95.06
ISIC_0210308.jpg,bw,NA,#F7BBB7,0.56,#E8A99E,0.44,#D7BD96,BE,81.02
ISIC_0210423.jpg,color,NA,#C68889,0.51,#B76464,0.49,#825C43,CG,79.15
ISIC_0210830.jpg,color,NA,#BC8668,0.78,#AF6D50,0.22,#A07E56,CF,90.28
ISIC_0210998.jpg,color,NA,#C27775,0.81,#94312E,0.19,#825C43,CG,80.18
ISIC_0212729.jpg,bw,NA,#FBD0C8,0.59,#F1C2B5,0.41,#F3E7DB,BB,86.83
ISIC_0212774.jpg,color,NA,#E4AA88,0.81,#B5795E,0.19,#D7BD96,CE,86.76
ISIC_0212931.jpg,bw,NA,#BD9B9B,0.67,#B28C88,0.33,#A07E56,BF,81.19
ISIC_0213271.jpg,bw,NA,#D29D93,0.58,#C1877A,0.42,#A07E56,BF,82.81
ISIC_0213336.jpg,bw,NA,#F5CCCA,0.62,#EEC2BF,0.38,#F3E7DB,BB,86.04
ISIC_0213974.jpg,bw,NA,#F2CDDE,0.70,#E5BDCC,0.30,#F6EDE4,BA,82.35
ISIC_0214037.jpg,color,NA,#EAC28E,0.89,#A26E3F,0.11,#D7BD96,CE,92.98
ISIC_0214186.jpg,bw,NA,#FAD0CA,0.60,#ECBFB5,0.40,#F3E7DB,BB,86.97
ISIC_0214335.jpg,bw,NA,#D09D9C,0.55,#B67C72,0.45,#A07E56,BF,81.17
ISIC_0214635.jpg,bw,NA,#F1C4BB,0.62,#E7B5A1,0.38,#D7BD96,BE,85.42
ISIC_0214903.jpg,color,NA,#B96F6E,0.61,#8E3030,0.39,#825C43,CG,82.18
ISIC_0215054.jpg,bw,NA,#DCA492,0.55,#C89079,0.45,#D7BD96,BE,84.33
ISIC_0215112.jpg,bw,NA,#EDBCBE,0.59,#DDA7A4,0.41,#F3E7DB,BB,81.54
ISIC_0215966.jpg,color,NA,#ECBAA1,0.94,#AA5D32,0.06,#D7BD96,CE,88.01
ISIC_0216296.jpg,bw,NA,#E6B9BB,0.57,#D8A7A5,0.43,#F3E7DB,BB,81.82
ISIC_0216689.jpg,bw,NA,#BE868E,0.60,#AF6764,0.40,#825C43,BG,79.17
ISIC_0216690.jpg,bw,NA,#E2B0A7,0.58,#D39E8D,0.42,#D7BD96,BE,84.17
ISIC_0217057.jpg,bw,NA,#C3898A,0.60,#BC817D,0.40,#A07E56,BF,80.48
ISIC_0217111.jpg,color,NA,#DAA081,0.66,#BC7C5A,0.34,#A07E56,CF,86.46
ISIC_0217267.jpg,color,NA,#AF4C46,0.60,#C26C6A,0.40,#825C43,CG,83.04
ISIC_0217818.jpg,bw,NA,#CE96AA,0.63,#C38798,0.37,#A07E56,BF,72.65
ISIC_0218072.jpg,bw,NA,#BDA993,0.64,#A67955,0.36,#A07E56,BF,88.92
ISIC_0218575.jpg,bw,1,#F8CFD2,0.85,#EAB8AF,0.15,#F3E7DB,BB,85.47
ISIC_0218747.jpg,bw,NA,#EAB6B8,0.56,#D9A2A2,0.44,#F3E7DB,BB,80.17
ISIC_0219450.jpg,bw,NA,#B48F80,0.61,#C6A59C,0.39,#A07E56,BF,85.64
ISIC_0219493.jpg,bw,NA,#EDBCAF,0.67,#D39F8F,0.33,#D7BD96,BE,84.88
ISIC_0219948.jpg,color,NA,#E7AB79,0.62,#C2814E,0.38,#D7BD96,CE,86.86
ISIC_0220461.jpg,bw,NA,#CAB7AC,0.65,#C09F83,0.35,#D7BD96,BE,90.08
ISIC_0220649.jpg,bw,NA,#E7D1C5,0.59,#D7BBAE,0.41,#F3E7DB,BB,91.36
ISIC_0220926.jpg,bw,NA,#EADCD2,0.65,#DECEC0,0.35,#F3E7DB,BB,96.16
ISIC_0221351.jpg,color,NA,#C39C80,0.68,#88522F,0.32,#A07E56,CF,86.8
ISIC_0221590.jpg,color,NA,#BF6A67,0.94,#923A38,0.06,#825C43,CG,81.74
ISIC_0222117.jpg,bw,NA,#C39E95,0.55,#B28D83,0.45,#A07E56,BF,84.57
ISIC_0222150.jpg,bw,NA,#C18097,0.79,#AA5E73,0.21,#825C43,BG,73.69
ISIC_0222299.jpg,bw,NA,#BEADBC,0.52,#AD9AA5,0.48,#F3E7DB,BB,79.35
ISIC_0223857.jpg,color,NA,#CE7676,0.57,#A9403D,0.43,#825C43,CG,80.18
ISIC_0224295.jpg,bw,NA,#EABFCD,0.67,#DFAFBA,0.33,#F3E7DB,BB,80.96
ISIC_0224300.jpg,bw,NA,#AA9787,0.74,#9F836E,0.26,#A07E56,BF,89.78
ISIC_0224397.jpg,bw,NA,#FBD1DA,0.69,#EFBFC6,0.31,#F3E7DB,BB,83.63
ISIC_0224429.jpg,bw,NA,#E7C1C8,0.89,#C29187,0.11,#F3E7DB,BB,83.0
ISIC_0224678.jpg,color,NA,#BE7C7B,0.89,#9F4F4A,0.11,#A07E56,CF,80.31
ISIC_0224681.jpg,color,NA,#E2AC8C,0.70,#C4895E,0.30,#D7BD96,CE,87.94
ISIC_0224919.jpg,color,NA,#CB8283,0.69,#A34040,0.31,#825C43,CG,78.64
ISIC_0224921.jpg,bw,NA,#FBD5D5,0.72,#F4C9BF,0.28,#F3E7DB,BB,87.5
ISIC_0225245.jpg,bw,NA,#D19B93,0.82,#A46B55,0.18,#A07E56,BF,82.26
ISIC_0225295.jpg,bw,NA,#ECC1C1,0.61,#DEB1AD,0.39,#F3E7DB,BB,84.12
ISIC_0226034.jpg,bw,NA,#CC9C85,0.51,#D8AC9A,0.49,#D7BD96,BE,87.11
ISIC_0226072.jpg,bw,NA,#ECB5B1,0.60,#DDA39B,0.40,#D7BD96,BE,81.27
ISIC_0226137.jpg,color,NA,#903234,0.72,#A54E50,0.28,#604134,CH,84.73
ISIC_0227038.jpg,bw,NA,#E4DDDC,0.57,#D5AEB3,0.43,#F3E7DB,BB,88.84
ISIC_0227532.jpg,color,NA,#D08B8A,0.77,#BD5B51,0.23,#A07E56,CF,79.13
ISIC_0228497.jpg,bw,NA,#FBD5D1,0.72,#EDC6C2,0.28,#F3E7DB,BB,87.95
ISIC_0228659.jpg,bw,1,#E1BCB8,0.65,#C09596,0.35,#F3E7DB,BB,82.41
ISIC_0228713.jpg,bw,NA,#F0CDB9,0.62,#E1BEAA,0.38,#D7BD96,BE,90.17
ISIC_0228718.jpg,bw,NA,#F6CDD7,0.69,#EABCBE,0.31,#F3E7DB,BB,83.99
ISIC_0228772.jpg,color,NA,#C28D79,0.84,#B0654B,0.16,#A07E56,CF,87.0
ISIC_0229265.jpg,color,NA,#B68152,0.60,#8E532A,0.40,#A07E56,CF,90.01
ISIC_0229459.jpg,bw,NA,#F7CCD7,0.69,#ECBEC3,0.31,#F3E7DB,BB,83.11
ISIC_0229510.jpg,bw,NA,#EFC8B2,0.88,#C89979,0.12,#D7BD96,BE,89.43
ISIC_0229656.jpg,color,NA,#D4877E,0.82,#C26153,0.18,#A07E56,CF,80.53
ISIC_0229659.jpg,bw,NA,#DAA9AD,0.66,#BF8A87,0.34,#D7BD96,BE,78.1
ISIC_0229680.jpg,bw,NA,#FBD4C7,0.71,#EEC6B8,0.29,#F3E7DB,BB,89.1
ISIC_0229832.jpg,color,NA,#B67851,0.90,#7C321A,0.10,#A07E56,CF,90.04
ISIC_0229871.jpg,color,NA,#802C2C,0.54,#AF6667,0.46,#604134,CH,83.04
ISIC_0230169.jpg,bw,NA,#EDDCE0,0.65,#DFCCD2,0.35,#F6EDE4,BA,90.18
ISIC_0230209.jpg,bw,NA,#FFFFFF,0.70,#E6E1D4,0.30,#F6EDE4,BA,94.33
ISIC_0230332.jpg,color,NA,#D18768,0.67,#C27051,0.33,#A07E56,CF,86.14
ISIC_0230564.jpg,bw,NA,#EDBFBF,0.56,#E2ADA6,0.44,#F3E7DB,BB,82.7
ISIC_0231167.jpg,bw,NA,#EFC6C1,0.52,#E5B7A9,0.48,#F3E7DB,BB,85.6
ISIC_0231465.jpg,color,NA,#DA8177,0.65,#B74541,0.35,#825C43,CG,78.45
ISIC_0231745.jpg,bw,NA,#F7C2CC,0.66,#EAB1B7,0.34,#F3E7DB,BB,80.78
ISIC_0231828.jpg,bw,NA,#FCD7DE,0.64,#F1C8CD,0.36,#F3E7DB,BB,85.22
ISIC_0232101.jpg,bw,NA,#827776,0.93,#736462,0.07,#825C43,BG,84.6
ISIC_0232274.jpg,bw,NA,#EBE0DA,0.60,#DED1C7,0.40,#F3E7DB,BB,96.23
ISIC_0232767.jpg,bw,NA,#F8D1DA,0.70,#EBC1C5,0.30,#F3E7DB,BB,84.69
ISIC_0232785.jpg,bw,NA,#D5B3D4,0.62,#B990AB,0.38,#F3E7DB,BB,74.85
ISIC_0232963.jpg,color,NA,#BC6660,0.88,#822321,0.12,#825C43,CG,82.76
ISIC_0233487.jpg,bw,NA,#DBC6AD,0.55,#C7A283,0.45,#D7BD96,BE,93.39
ISIC_0234038.jpg,bw,NA,#D49AAB,0.86,#B87C86,0.14,#F3E7DB,BB,73.8
ISIC_0234049.jpg,bw,NA,#F9D0DC,0.70,#EABFC9,0.30,#F3E7DB,BB,83.51
ISIC_0234096.jpg,bw,NA,#9C7876,0.57,#92696B,0.43,#825C43,BG,85.45
ISIC_0234140.jpg,bw,NA,#DFBECA,0.57,#C6A1AA,0.43,#F3E7DB,BB,81.22
ISIC_0234146.jpg,bw,NA,#F2C4C2,0.54,#E0ADAC,0.46,#F3E7DB,BB,83.0
ISIC_0234248.jpg,color,NA,#C57F7F,0.79,#A8524E,0.21,#825C43,CG,79.33
ISIC_0234894.jpg,color,NA,#E4AD99,0.70,#C2815C,0.30,#D7BD96,CE,84.76
ISIC_0235728.jpg,bw,NA,#D78B94,0.59,#EDB3CF,0.41,#F3E7DB,BB,73.85
ISIC_0236237.jpg,bw,NA,#F1C8CC,0.73,#D9AAAB,0.27,#F3E7DB,BB,83.83
ISIC_0236261.jpg,color,NA,#E8C392,0.79,#BB7C45,0.21,#D7BD96,CE,92.66
ISIC_0236510.jpg,bw,NA,#F7CFD7,0.71,#EBBFC2,0.29,#F3E7DB,BB,84.3
ISIC_0236531.jpg,bw,NA,#BDADBB,0.86,#A4898A,0.14,#F3E7DB,BB,80.09
ISIC_0236739.jpg,color,NA,#BA8865,0.80,#7A3B1C,0.20,#A07E56,CF,89.23
ISIC_0236778.jpg,bw,NA,#F9F7F3,0.51,#CBBDAD,0.49,#F6EDE4,BA,92.36
ISIC_0237514.jpg,bw,NA,#947F6F,0.57,#AEA090,0.43,#A07E56,BF,89.29
ISIC_0237636.jpg,bw,NA,#C3A0B1,0.63,#9E7E8C,0.37,#A07E56,BF,74.17
ISIC_0237721.jpg,bw,NA,#F2B3B1,0.57,#E39B8E,0.43,#D7BD96,BE,80.13
ISIC_0237862.jpg,bw,NA,#F9D0CF,0.66,#ECC1BF,0.34,#F3E7DB,BB,86.18
ISIC_0238002.jpg,bw,NA,#DBA59F,0.62,#C9918A,0.38,#D7BD96,BE,80.53
ISIC_0238118.jpg,bw,NA,#FCD3E0,0.64,#F1C6D2,0.36,#F3E7DB,BB,83.18
ISIC_0238215.jpg,bw,NA,#FCD6D4,0.70,#F0C9C6,0.30,#F3E7DB,BB,87.78
ISIC_0238491.jpg,color,NA,#CD7973,0.83,#AE423D,0.17,#A07E56,CF,79.1
ISIC_0238570.jpg,color,NA,#DBAE8A,0.94,#A15637,0.06,#D7BD96,CE,91.06
ISIC_0238711.jpg,bw,NA,#F9CED1,0.60,#EEC0C0,0.40,#F3E7DB,BB,84.77
ISIC_0238824.jpg,bw,NA,#D9B498,0.57,#C1977E,0.43,#D7BD96,BE,90.22
ISIC_0238871.jpg,bw,NA,#F8D7E4,0.67,#F0CEDA,0.33,#F6EDE4,BA,84.79
ISIC_0238940.jpg,bw,NA,#D396A0,0.65,#C6878D,0.35,#A07E56,BF,75.72
ISIC_0239178.jpg,bw,NA,#E4D4AA,0.56,#D6C191,0.44,#EADABA,BD,94.81
ISIC_0239597.jpg,bw,NA,#D89697,0.55,#B87C7C,0.45,#A07E56,BF,78.92
ISIC_0239810.jpg,color,NA,#BA6460,0.53,#9D3734,0.47,#825C43,CG,83.37
ISIC_0239843.jpg,bw,1,#E0CBAA,0.77,#CFAC7D,0.23,#D7BD96,BE,95.67
ISIC_0239949.jpg,color,NA,#B75B5C,0.58,#A03D3D,0.42,#825C43,CG,83.16
ISIC_0240365.jpg,bw,NA,#FBD4D2,0.59,#F1C7C2,0.41,#F3E7DB,BB,87.12
ISIC_0240628.jpg,bw,NA,#FACBC2,0.61,#F0BDAD,0.39,#F3E7DB,BB,85.67
ISIC_0240778.jpg,bw,NA,#B39CAF,0.63,#A38491,0.37,#A07E56,BF,74.41
ISIC_0241109.jpg,bw,NA,#F1CDC6,0.75,#DBB2A3,0.25,#F3E7DB,BB,87.77
ISIC_0242433.jpg,color,NA,#986040,0.63,#6A291E,0.37,#825C43,CG,89.98
ISIC_0242571.jpg,color,NA,#AE644D,0.92,#794731,0.08,#825C43,CG,88.75
ISIC_0242646.jpg,bw,NA,#F5C8CC,0.98,#C1897B,0.02,#F3E7DB,BB,83.89
ISIC_0242801.jpg,color,NA,#AA6062,0.68,#834445,0.32,#825C43,CG,84.54
ISIC_0243148.jpg,bw,NA,#FACFC1,0.56,#F4C3A8,0.44,#F3E7DB,BB,87.39
ISIC_0243160.jpg,bw,NA,#BC987E,0.53,#D3B79E,0.47,#D7BD96,BE,91.19
ISIC_0243235.jpg,color,NA,#E5BA9D,0.51,#7D3F27,0.49,#825C43,CG,78.82
ISIC_0243683.jpg,bw,NA,#DEB4A9,0.56,#C5978C,0.44,#D7BD96,BE,84.1
ISIC_0243849.jpg,color,NA,#AC7154,0.94,#7C3621,0.06,#A07E56,CF,89.03
ISIC_0244197.jpg,bw,NA,#F1C9CA,0.63,#E2B9B9,0.37,#F3E7DB,BB,85.28
ISIC_0244240.jpg,bw,NA,#FCD4D8,0.62,#EFC4C7,0.38,#F3E7DB,BB,85.35
ISIC_0244877.jpg,bw,NA,#F4C5C4,0.62,#E1AFAA,0.38,#F3E7DB,BB,83.48
ISIC_0245258.jpg,bw,NA,#AE9DAD,0.59,#9C8693,0.41,#A07E56,BF,75.55
ISIC_0246090.jpg,bw,NA,#B7ACAB,0.97,#A8826D,0.03,#D7BD96,BE,84.35
ISIC_0246184.jpg,color,NA,#CEA266,0.69,#A15B22,0.31,#A07E56,CF,86.85
ISIC_0247197.jpg,bw,NA,#AEA095,0.57,#9D8F80,0.43,#A07E56,BF,86.85
ISIC_0247242.jpg,color,NA,#BD716E,0.57,#9B3531,0.43,#825C43,CG,82.28
ISIC_0247330.jpg,bw,NA,#E9C0C7,0.52,#DAAAA8,0.48,#F3E7DB,BB,82.4
ISIC_0247541.jpg,bw,NA,#FCD8CF,0.65,#F1CBBF,0.35,#F3E7DB,BB,89.5
ISIC_0247964.jpg,bw,NA,#FBD3D1,0.62,#EFC5C1,0.38,#F3E7DB,BB,86.73
ISIC_0248114.jpg,bw,NA,#C3B3AD,0.77,#BC9783,0.23,#D7BD96,BE,87.3
ISIC_0248218.jpg,bw,NA,#FCD9DB,0.69,#F0CAC9,0.31,#F3E7DB,BB,87.18
ISIC_0248321.jpg,bw,NA,#9CAAA7,0.52,#B8CAC7,0.48,#F6EDE4,BA,82.28
ISIC_0248521.jpg,bw,NA,#FBD5EA,0.67,#F2C8DA,0.33,#F6EDE4,BA,82.39
ISIC_0248628.jpg,color,NA,#DEA095,0.71,#BE7967,0.29,#A07E56,CF,81.38
ISIC_0248936.jpg,bw,NA,#FCD8D8,0.69,#F0C9C7,0.31,#F3E7DB,BB,87.57
ISIC_0249269.jpg,bw,NA,#F5CED2,0.72,#E3B9BC,0.28,#F3E7DB,BB,84.98
ISIC_0249560.jpg,bw,NA,#C8A99C,0.80,#BC9887,0.20,#D7BD96,BE,87.66
ISIC_0249982.jpg,color,NA,#80390A,0.67,#661F04,0.33,#604134,CH,87.13
ISIC_0250064.jpg,color,NA,#A0433F,0.54,#C17370,0.46,#825C43,CG,82.87
ISIC_0250069.jpg,bw,NA,#EEB3B1,0.61,#DC9B8F,0.39,#D7BD96,BE,80.47
ISIC_0250455.jpg,bw,NA,#A18582,0.75,#97726C,0.25,#A07E56,BF,84.65
ISIC_0250839.jpg,bw,NA,#AB7665,0.55,#B38A7E,0.45,#A07E56,BF,87.44
ISIC_0250842.jpg,bw,NA,#DFB496,0.52,#E2C1AA,0.48,#D7BD96,BE,92.28
ISIC_0251149.jpg,bw,NA,#A18E88,0.99,#4E3935,0.01,#A07E56,BF,86.13
ISIC_0252448.jpg,color,NA,#9B5C47,0.78,#743F31,0.22,#825C43,CG,91.4
ISIC_0252649.jpg,color,NA,#C28F64,0.54,#9D592B,0.46,#A07E56,CF,88.79
ISIC_0253178.jpg,bw,NA,#B78777,0.76,#A97A68,0.24,#A07E56,BF,88.16
ISIC_0253367.jpg,bw,NA,#EDBECD,0.61,#E0ACBA,0.39,#F3E7DB,BB,79.68
ISIC_0253516.jpg,color,NA,#BB6D6B,0.80,#A84541,0.20,#825C43,CG,82.26
ISIC_0253871.jpg,color,NA,#C0706F,0.67,#A33E3D,0.33,#825C43,CG,81.53
ISIC_0254158.jpg,color,NA,#C4726E,0.52,#B93F3F,0.48,#825C43,CG,81.11
ISIC_0254447.jpg,color,NA,#B58761,0.65,#8F4729,0.35,#A07E56,CF,88.98
ISIC_0254517.jpg,color,NA,#B37855,0.72,#A16545,0.28,#A07E56,CF,90.73
ISIC_0254686.jpg,color,NA,#DD9C8A,0.68,#BC755F,0.32,#A07E56,CF,83.25
ISIC_0254698.jpg,color,NA,#CF9D77,0.86,#B78057,0.14,#A07E56,CF,88.36
ISIC_0255205.jpg,bw,NA,#F4F1E6,0.60,#E4D6BE,0.40,#F3E7DB,BB,94.67
ISIC_0255508.jpg,color,NA,#D69F65,0.85,#A76024,0.15,#A07E56,CF,86.82
ISIC_0255796.jpg,bw,NA,#F4C1B7,0.55,#E8B39C,0.45,#D7BD96,BE,85.55
ISIC_0255843.jpg,color,NA,#C39174,0.89,#A35E3F,0.11,#A07E56,CF,88.91
ISIC_0255914.jpg,bw,NA,#8C7C83,0.97,#7E5D5D,0.03,#825C43,BG,80.85
ISIC_0255997.jpg,color,NA,#DDB093,0.72,#BB875F,0.28,#D7BD96,CE,88.92
ISIC_0256715.jpg,bw,NA,#F6CDCD,0.65,#E9BFBF,0.35,#F3E7DB,BB,85.73
ISIC_0256926.jpg,color,NA,#E47F7E,0.81,#C84D4C,0.19,#A07E56,CF,76.23
ISIC_0257447.jpg,color,NA,#C79D61,0.65,#9B6833,0.35,#A07E56,CF,89.55
ISIC_0257755.jpg,bw,NA,#F7CECD,0.63,#E9BEBA,0.37,#F3E7DB,BB,85.78
ISIC_0258061.jpg,bw,NA,#7E597A,0.67,#886FA2,0.33,#604134,BH,75.45
ISIC_0258065.jpg,bw,NA,#EDBFAD,0.79,#D5A28A,0.21,#D7BD96,BE,87.26
ISIC_0258806.jpg,bw,NA,#ECB9A4,0.59,#E0A685,0.41,#D7BD96,BE,87.95
ISIC_0258821.jpg,bw,NA,#FDDADC,0.57,#F4CDCF,0.43,#F3E7DB,BB,87.09
ISIC_0259179.jpg,bw,NA,#ECC1BA,0.74,#BF9084,0.26,#F3E7DB,BB,83.14
ISIC_0259615.jpg,bw,NA,#EFE3C5,0.59,#D8C7A7,0.41,#EADABA,BD,96.74
ISIC_0260290.jpg,bw,NA,#DDCFB8,0.54,#C2B09B,0.46,#D7BD96,BE,93.17
ISIC_0260316.jpg,color,NA,#BD846F,0.82,#8E402D,0.18,#A07E56,CF,86.14
ISIC_0260475.jpg,color,NA,#D28051,0.52,#DCAC87,0.48,#D7BD96,CE,85.79
ISIC_0261499.jpg,bw,NA,#CDB89C,0.64,#BD9875,0.36,#D7BD96,BE,93.71
ISIC_0261693.jpg,bw,NA,#C39794,0.58,#B1827C,0.42,#A07E56,BF,82.23
ISIC_0261781.jpg,bw,NA,#F1DDF5,0.64,#E2CDE2,0.36,#F6EDE4,BA,83.97
ISIC_0262276.jpg,bw,NA,#B18FA3,0.57,#CAB1C4,0.43,#F3E7DB,BB,75.94
ISIC_0262401.jpg,bw,NA,#FADDF3,0.78,#EECFE2,0.22,#F6EDE4,BA,83.67
ISIC_0262618.jpg,bw,NA,#D8A7A3,0.81,#804E3F,0.19,#A07E56,BF,78.28
ISIC_0262770.jpg,color,NA,#EAB97C,0.85,#C07D41,0.15,#D7BD96,CE,91.0
ISIC_0263178.jpg,color,NA,#C78584,0.52,#B04843,0.48,#825C43,CG,80.33
ISIC_0263522.jpg,bw,NA,#EEC0AD,0.58,#E0AD97,0.42,#D7BD96,BE,87.63
ISIC_0263916.jpg,color,NA,#B15957,0.81,#872B29,0.19,#825C43,CG,83.98
ISIC_0264941.jpg,bw,NA,#F2C7D9,0.65,#E5B5C3,0.35,#F3E7DB,BB,81.0
ISIC_0265576.jpg,bw,NA,#A48D8F,0.55,#907771,0.45,#A07E56,BF,84.04
ISIC_0266468.jpg,bw,NA,#DABCAC,0.69,#B49684,0.31,#D7BD96,BE,88.87
